Date,Stock,Open,High,Low,Close,Volume,Turnover
2020-12-07,ABAT,3.299999952316284,3.450000047683716,3.180000066757202,3.299999952316284,255513,0.0030181790261995
2020-12-07,ACLS,29.32999992370605,29.6299991607666,29.170000076293945,29.51000022888184,229200,0.0071222592353204
2020-12-07,ACMR,26.33333206176757,28.13999938964844,26.09499931335449,28.043333053588867,805800,0.0138673054782568
2020-12-07,ADMA,2.0199999809265137,2.0299999713897705,1.9299999475479128,1.9600000381469729,2479600,0.0104353677861964
2020-12-07,ADUS,104.55999755859376,105.91999816894533,104.38999938964844,105.7699966430664,118900,0.006542709198862
2020-12-07,ADVM,137.5,139.89999389648438,133.10000610351562,134.0,87690,0.0042153587309217
2020-12-07,AEIS,99.74011140698438,100.21183856536452,98.10873695902772,98.44287109375,532800,0.014062425768445
2020-12-07,AGNCM,16.689272677217286,16.94872835346579,16.60512583018373,16.831623077392578,65700,0.000137496023707
2020-12-07,AHCO,35.29999923706055,37.040000915527344,34.86000061035156,35.70000076293945,528400,0.0039179337321696
2020-12-07,ALGT,173.6676709644206,175.65875312567866,172.1212178539207,173.0587615966797,127300,0.0069417557788889
2020-12-07,ALLO,33.619998931884766,33.650001525878906,27.61000061035156,29.059999465942383,3721300,0.0171279319587759
2020-12-07,AMSF,39.02967423508829,39.57079133523692,38.55099626803256,38.95336532592773,121900,0.0063988493619523
2020-12-07,ANAB,24.5,24.82999992370605,23.700000762939453,24.020000457763672,220200,0.0071804035634627
2020-12-07,ANDE,22.36047152168692,22.36047152168692,21.5891039982413,21.791128158569336,91900,0.0026880934134398
2020-12-07,APLS,50.119998931884766,51.77000045776367,49.56999969482422,51.290000915527344,1058500,0.0084331878007584
2020-12-07,APPF,163.16000366210938,169.30999755859375,163.16000366210938,169.11000061035156,120700,0.0051932294400605
2020-12-07,ASML,449.1073943383579,455.34286056656026,448.662703523622,454.1054382324219,632900,0.0016096134282807
2020-12-07,ATRC,45.9900016784668,46.25,43.66999816894531,45.34999847412109,367500,0.0074251574436445
2020-12-07,AVGO,37.36663845086163,37.94363725853521,37.09115206304517,37.768653869628906,19707000,0.0041912398475482
2020-12-07,AVT,29.67200700052704,29.81595838495369,29.042218406633527,29.51006126403809,872600,0.0100873248359046
2020-12-07,AXDX,77.0999984741211,77.0999984741211,72.0,72.30000305175781,60010,0.0023962018543511
2020-12-07,AXSM,80.08999633789062,82.48999786376953,80.01000213623047,80.94999694824219,267800,0.0054915985514319
2020-12-07,AZN,48.85787404580829,48.95670442204875,48.363725591932095,48.75005722045898,6582900,0.0021232695996236
2020-12-07,BANR,39.26671229066887,39.88215004444741,38.91998833246964,39.587432861328125,131300,0.0038074525155864
2020-12-07,BBIO,52.34000015258789,53.58000183105469,52.0,53.09999847412109,343500,0.001806098220448
2020-12-07,BCYC,19.89999961853028,20.292999267578125,19.21999931335449,19.21999931335449,39000,0.0008174335520841
2020-12-07,BHFAP,20.552392790763022,20.70764541625977,20.552392790763022,20.70764541625977,2500,2.107908027756933e-05
2020-12-07,BKR,19.284993210375404,19.74117833073279,19.10609818868282,19.69645500183105,7006700,0.0070749733799166
2020-12-07,BLDP,19.71999931335449,19.88999938964844,19.09000015258789,19.43000030517578,2521200,0.008413535340052
2020-12-07,BLFS,39.06999969482422,40.63999938964844,38.25,39.880001068115234,336800,0.0070833087969311
2020-12-07,BLKB,56.720001220703125,57.27999877929688,56.09000015258789,56.27999877929688,169700,0.0034466300407218
2020-12-07,BLMN,15.886007408221191,15.90355004264084,15.34214558639799,15.500041007995604,1762900,0.0207568985574138
2020-12-07,BNTX,119.41828802937653,124.72795796000396,119.41828802937653,124.05684661865234,4925300,0.020488534041791
2020-12-07,BPMC,103.5999984741211,107.2699966430664,103.5999984741211,105.36000061035156,436200,0.0068256501736926
2020-12-07,CALM,32.9487059171638,32.9487059171638,31.96176147460937,31.96176147460937,379200,0.008570266238756
2020-12-07,CAMT,19.676516933930387,20.788239315037945,19.666678450283555,20.768564224243164,451800,0.0099090899121604
2020-12-07,CASH,34.02216332747174,34.42473421228036,33.57049541758778,34.19890213012695,195100,0.0081818372439244
2020-12-07,CATY,26.423764587499345,26.632441704328773,25.84120701444364,26.171613693237305,541100,0.0077295247446499
2020-12-07,CCEP,41.179209693588575,41.68322809840417,40.78129953896562,41.40911483764648,1196400,0.0026020631655313
2020-12-07,CDLX,123.56999969482422,123.61000061035156,118.08000183105467,118.29000091552734,296300,0.0056790194443645
2020-12-07,CDNS,118.88999938964844,120.16000366210938,118.5199966430664,119.0199966430664,1025200,0.003737323139895
2020-12-07,CENN,280.3500061035156,291.0,259.5,288.29998779296875,25554,0.0008278851574193
2020-12-07,CENX,12.039999961853027,12.850000381469728,11.640000343322754,11.829999923706056,2169100,0.0235022487440474
2020-12-07,CGC,288.3999938964844,289.5,276.79998779296875,283.79998779296875,361530,0.0023145030153263
2020-12-07,CHDN,93.76432434632264,94.99384503427672,92.91008304327292,94.77163696289062,392400,0.0053396618214179
2020-12-07,CLBK,14.93000030517578,14.979999542236328,14.274999618530272,14.890000343322754,163100,0.0015573379165473
2020-12-07,COKE,247.3132249408429,248.99726441028443,245.3982262009036,247.4575653076172,19500,0.0025281696440726
2020-12-07,COLB,27.93718511008545,28.546812386306467,27.636436522019327,28.36799049377441,228300,0.0010865478014783
2020-12-07,COO,86.38538144719915,86.9576046011722,85.20096134198594,85.47332763671875,860000,0.0043009248708842
2020-12-07,CORT,23.489999771118164,23.850000381469727,23.3700008392334,23.71999931335449,660600,0.0062614333241708
2020-12-07,CRMT,108.63999938964844,111.01000213623048,107.41000366210938,109.88999938964844,26100,0.0031590911016513
2020-12-07,CRNX,13.25,14.0600004196167,13.239999771118164,13.84000015258789,153600,0.0016507520981317
2020-12-07,CRTO,19.420000076293945,19.5,18.84000015258789,19.09000015258789,241100,0.0044419961162472
2020-12-07,CRVL,31.06333351135254,31.26666641235352,30.683332443237305,31.07999992370605,67500,0.0013142753669748
2020-12-07,CSCO,38.67841626110412,38.85307673980369,38.34656168471208,38.73081207275391,14086800,0.003540918405464
2020-12-07,CSQ,11.009748186453312,11.066426372881963,10.981409093238986,11.059341430664062,238100,0.001484691650558
2020-12-07,CSWI,104.39835782630465,105.44793229491304,102.44143769095815,102.74061584472656,39200,0.0023356829191269
2020-12-07,CVBF,16.32044342512533,16.55478882847888,16.220009224731676,16.479463577270508,254400,0.0018290052627038
2020-12-07,CWST,58.77000045776367,60.09000015258789,58.77000045776367,59.5,241200,0.0038672252658717
2020-12-07,CYCC,63.59999847412109,65.25,61.5,63.29999923706055,7853,3.787571864027472e-05
2020-12-07,CZR,73.80000305175781,74.94999694824219,73.30999755859375,74.86000061035156,1825600,0.0086107930593234
2020-12-07,DLTR,112.33000183105467,112.6500015258789,111.1999969482422,111.9499969482422,2024300,0.0094117151272126
2020-12-07,DORM,94.9800033569336,96.4499969482422,93.4000015258789,96.2699966430664,93600,0.0030630276850579
2020-12-07,ENTA,42.45000076293945,42.869998931884766,41.70000076293945,42.619998931884766,141000,0.0066096331887964
2020-12-07,EQIX,660.7908475151775,663.3786933385608,641.7700819943959,644.6998901367188,682000,0.0069721102504496
2020-12-07,ERIC,10.96130017167884,11.067378015239818,10.952461053902976,11.023179054260254,3992200,0.0013000013296341
2020-12-07,EVRG,46.2391334485036,46.6350607468586,46.053805229956666,46.432884216308594,750700,0.0032637286853779
2020-12-07,EWBC,41.988188607864,42.20434553563208,41.42078311440616,42.04222869873047,609900,0.0044259478190113
2020-12-07,EXAS,133.19000244140625,139.25999450683594,132.2100067138672,134.85000610351562,2566400,0.0138160474252193
2020-12-07,EXLS,16.827999114990234,16.989999771118164,16.775999069213867,16.826000213623047,495000,0.0030498137728259
2020-12-07,EXPI,27.199614761980868,28.529562965682512,27.199614761980868,28.162517547607425,1185400,0.0077981711729491
2020-12-07,EYE,42.470001220703125,43.43000030517578,42.119998931884766,43.220001220703125,423100,0.0053704135830262
2020-12-07,FBNC,29.922006965712868,30.481633255446457,29.5338781109771,30.14766311645508,202400,0.0048960082051679
2020-12-07,FBRX,885.75,926.5,875.0,875.25,1640,0.0002491768806397
2020-12-07,FCNCA,594.4636170157952,604.2672936138445,590.3409523970352,600.6476440429688,83100,0.0066334594568705
2020-12-07,FELE,67.19835309570826,67.39046256404262,65.98808909399598,67.17914581298828,123400,0.0026954766668705
2020-12-07,FIBK,31.74882230377658,32.018687414470826,31.16146775892312,31.836132049560547,181100,0.0017544879433448
2020-12-07,FLEX,12.712885856628418,12.712885856628418,12.562170028686523,12.645064353942873,1987846,0.0051888029028474
2020-12-07,FRGT,14372.2470703125,15088.10546875,14201.5419921875,14812.775390625,30,1.3244623786461343e-05
2020-12-07,FRHC,43.52000045776367,44.2599983215332,43.34000015258789,43.970001220703125,479800,0.0079148534646866
2020-12-07,FRME,30.619578593446143,31.215393159994168,30.084211799513792,31.051326751708984,154600,0.0026411548646109
2020-12-07,FWONA,38.605106353759766,39.29273223876953,38.212181091308594,39.1060905456543,123280,0.005139257709095
2020-12-07,FWONK,42.46804428100586,43.2694206237793,42.11405944824219,43.1268424987793,769767,0.003454317408747
2020-12-07,GDEN,16.489999832044404,16.535679549371842,15.950991365101949,16.270742416381836,165700,0.0062681338967214
2020-12-07,GIII,24.200000762939453,24.459999084472656,23.3799991607666,23.979999542236328,1375700,0.031349126772888
2020-12-07,GILD,51.37468479025367,51.3996786909364,50.32503311963608,50.67491912841797,7405100,0.0059400944185191
2020-12-07,GLNG,8.805355303685056,8.861679036010033,8.45802263684908,8.495572090148926,1340000,0.012808013610904
2020-12-07,GNTX,31.26595460819758,31.386889074752045,30.93106134613948,31.16362571716309,1162900,0.0051396169042967
2020-12-07,GOOGL,90.34556696833064,91.02930221623122,89.72304723642253,90.41921997070312,22288000,0.0038210183858297
2020-12-07,GRPN,34.29999923706055,35.650001525878906,33.5099983215332,33.75,1270700,0.0319183942086212
2020-12-07,HCSG,21.695861056566613,22.4093006438924,21.64098162510637,21.778181076049805,547700,0.0074529483139599
2020-12-07,HIMX,5.204379710689513,5.272858142852783,5.105465976348784,5.272858142852783,1508300,0.0086231444717382
2020-12-07,HOPE,8.52029027901854,8.701048828414223,8.42991139610383,8.676400184631348,705100,0.0055431082600253
2020-12-07,HST,13.365983647648136,13.452327543191291,12.977437764576768,13.098319053649902,4653200,0.0067123172712556
2020-12-07,HTLD,17.6599121815578,17.821060144705946,17.48928652178092,17.697830200195312,176100,0.0022418898584082
2020-12-07,HUT,6.650000095367432,6.800000190734863,6.300000190734863,6.400000095367432,92380,0.000889500847327
2020-12-07,HWC,26.76293153647739,26.888158611034733,26.208351323554567,26.67348289489746,231100,0.0026832500732407
2020-12-07,ICUI,197.0200042724609,200.69000244140625,193.97999572753903,196.57000732421875,85200,0.0034619791793646
2020-12-07,IESC,40.40999984741211,42.470001220703125,40.25,41.91999816894531,101700,0.0050833225035738
2020-12-07,INTC,46.10528427511141,46.36745240551201,44.803489254715565,45.38206481933594,51040300,0.0117049073772273
2020-12-07,INTU,357.5955952655804,363.5843673076855,357.070597513352,361.8441162109375,1909800,0.0068314009389774
2020-12-07,IOVA,43.0,48.63999938964844,42.52999877929688,46.5,2034200,0.0062041559781053
2020-12-07,IPAR,52.77953630943768,53.48521901496196,51.65227801237139,52.84368896484375,200600,0.0062445717985674
2020-12-07,IPGP,210.6300048828125,213.9900054931641,210.0800018310547,213.9900054931641,174800,0.0040908601571751
2020-12-07,ISRG,259.3333435058594,260.1766662597656,254.106674194336,254.79666137695312,1732200,0.004834833469601
2020-12-07,JBSS,64.28651967799267,64.90449285674651,62.27174188218344,64.45582580566406,49500,0.0054752760866487
2020-12-07,KALU,83.04958966333363,85.74267526974549,80.62154218557835,80.8865737915039,147600,0.0091674171609577
2020-12-07,KPRX,1353.5999755859375,1400.4000244140625,1353.5999755859375,1393.199951171875,31,1.0330612938592837e-05
2020-12-07,KRNT,86.80999755859375,87.95999908447266,85.63999938964844,87.16000366210938,137000,0.0030224477414373
2020-12-07,LAUR,6.8018462857254125,6.885590089882255,6.7692794479710345,6.773931980133057,460300,0.0030860929695597
2020-12-07,LBRDA,160.02999877929688,162.2550048828125,160.02999877929688,161.8300018310547,107100,0.0058677215051171
2020-12-07,LBTYK,23.96999931335449,24.09000015258789,23.520000457763672,23.530000686645508,2022600,0.0126045392793488
2020-12-07,LECO,109.846195972352,110.48966437213974,109.43586747221312,110.28450012207033,235100,0.0041959739353452
2020-12-07,LILAK,11.670000076293944,11.720000267028809,11.380000114440918,11.40999984741211,469600,0.0029961783668367
2020-12-07,LITE,89.22000122070312,91.76000213623048,89.1500015258789,91.47000122070312,838800,0.0121213872832369
2020-12-07,MANH,103.37000274658205,105.4800033569336,102.25,102.4499969482422,219200,0.0036103342523873
2020-12-07,MDXG,6.199999809265137,6.510000228881836,5.960000038146973,6.010000228881836,545500,0.0037016679559735
2020-12-07,MFIC,6.835947065454904,6.8714894999229,6.640465088200503,6.788557529449463,450500,0.0048037805464994
2020-12-07,MGEE,64.20223068937231,65.58008038594339,64.0014835460949,64.8409652709961,65700,0.0017982067198738
2020-12-07,MIDD,137.6699981689453,138.2899932861328,135.25,137.30999755859375,469700,0.0087555129720278
2020-12-07,MLAB,265.37454290000846,268.6376741077463,260.84353269465055,264.3818359375,22900,0.0042145093225314
2020-12-07,MMSI,57.72999954223633,58.47999954223633,57.45000076293945,57.84999847412109,420900,0.0071257942238572
2020-12-07,MNKD,3.009999990463257,3.049999952316284,2.680000066757202,2.740000009536743,5087600,0.0167434574272023
