code,dt
A,2022-07-26
AAPL,2022-07-26
ABBV,2022-07-26
ABT,2022-07-26
ACGL,2022-07-26
ACN,2022-07-26
ADBE,2022-07-26
ADI,2022-07-26
ADM,2022-07-26
ADP,2022-07-26
ADSK,2022-07-26
AEE,2022-07-26
AEP,2022-07-26
AES,2022-07-26
AFL,2022-07-26
AIG,2022-07-26
AIZ,2022-07-26
AJG,2022-07-26
AKAM,2022-07-26
ALB,2022-07-26
ALGN,2022-07-26
ALL,2022-07-26
ALLE,2022-07-26
AMAT,2022-07-26
AMCR,2022-07-26
AMD,2022-07-26
AME,2022-07-26
AMGN,2022-07-26
AMP,2022-07-26
AMT,2022-07-26
AMZN,2022-07-26
ANET,2022-07-26
ANSS,2022-07-26
AON,2022-07-26
AOS,2022-07-26
APA,2022-07-26
APD,2022-07-26
APH,2022-07-26
APO,2022-07-26
APTV,2022-07-26
ARE,2022-07-26
ATO,2022-07-26
AVB,2022-07-26
AVGO,2022-07-26
AVY,2022-07-26
AWK,2022-07-26
AXON,2022-07-26
AXP,2022-07-26
AZO,2022-07-26
BA,2022-07-26
BAC,2022-07-26
BALL,2022-07-26
BAX,2022-07-26
BBY,2022-07-26
BDX,2022-07-26
BEN,2022-07-26
BG,2022-07-26
BK,2022-07-26
BKNG,2022-07-26
BKR,2022-07-26
BLDR,2022-07-26
BLK,2022-07-26
BMY,2022-07-26
BR,2022-07-26
BRO,2022-07-26
BSX,2022-07-26
BX,2022-07-26
BXP,2022-07-26
C,2022-07-26
CAG,2022-07-26
CAH,2022-07-26
CAT,2022-07-26
CB,2022-07-26
CBOE,2022-07-26
CBRE,2022-07-26
CCL,2022-07-26
CDNS,2022-07-26
CDW,2022-07-26
CF,2022-07-26
CFG,2022-07-26
CHD,2022-07-26
CHRW,2022-07-26
CHTR,2022-07-26
CI,2022-07-26
CINF,2022-07-26
CL,2022-07-26
CLX,2022-07-26
CMCSA,2022-07-26
CME,2022-07-26
CMG,2022-07-26
CMI,2022-07-26
CMS,2022-07-26
CNC,2022-07-26
CNP,2022-07-26
COF,2022-07-26
COO,2022-07-26
COP,2022-07-26
COR,2022-07-26
COST,2022-07-26
CPAY,2022-07-26
CPB,2022-07-26
CPRT,2022-07-26
CPT,2022-07-26
CRL,2022-07-26
CRM,2022-07-26
CRWD,2022-07-26
CSCO,2022-07-26
CSGP,2022-07-26
CSX,2022-07-26
CTAS,2022-07-26
CTRA,2022-07-26
CTSH,2022-07-26
CTVA,2022-07-26
CVS,2022-07-26
CVX,2022-07-26
CZR,2022-07-26
D,2022-07-26
DAL,2022-07-26
DAY,2022-07-26
DD,2022-07-26
DE,2022-07-26
DECK,2022-07-26
DELL,2022-07-26
DFS,2022-07-26
DG,2022-07-26
DGX,2022-07-26
DHI,2022-07-26
DHR,2022-07-26
DIS,2022-07-26
DLR,2022-07-26
DLTR,2022-07-26
DOC,2022-07-26
DOV,2022-07-26
DOW,2022-07-26
DPZ,2022-07-26
DRI,2022-07-26
DTE,2022-07-26
DUK,2022-07-26
DVA,2022-07-26
DVN,2022-07-26
DXCM,2022-07-26
EA,2022-07-26
EBAY,2022-07-26
ECL,2022-07-26
ED,2022-07-26
EFX,2022-07-26
EG,2022-07-26
EIX,2022-07-26
EL,2022-07-26
ELV,2022-07-26
EMN,2022-07-26
EMR,2022-07-26
ENPH,2022-07-26
EOG,2022-07-26
EPAM,2022-07-26
EQIX,2022-07-26
EQR,2022-07-26
EQT,2022-07-26
ERIE,2022-07-26
ES,2022-07-26
ESS,2022-07-26
ETN,2022-07-26
ETR,2022-07-26
EVRG,2022-07-26
EW,2022-07-26
EXC,2022-07-26
EXPD,2022-07-26
EXPE,2022-07-26
EXR,2022-07-26
F,2022-07-26
FANG,2022-07-26
FAST,2022-07-26
FCX,2022-07-26
FDS,2022-07-26
FDX,2022-07-26
FE,2022-07-26
FFIV,2022-07-26
FI,2022-07-26
FICO,2022-07-26
FIS,2022-07-26
FITB,2022-07-26
FOX,2022-07-26
FOXA,2022-07-26
FRT,2022-07-26
FSLR,2022-07-26
FTNT,2022-07-26
FTV,2022-07-26
GD,2022-07-26
GDDY,2022-07-26
GE,2022-07-26
GEN,2022-07-26
GILD,2022-07-26
GIS,2022-07-26
GL,2022-07-26
GLW,2022-07-26
GM,2022-07-26
GNRC,2022-07-26
GOOG,2022-07-26
GOOGL,2022-07-26
GPC,2022-07-26
GPN,2022-07-26
GRMN,2022-07-26
GS,2022-07-26
GWW,2022-07-26
HAL,2022-07-26
HAS,2022-07-26
HBAN,2022-07-26
HCA,2022-07-26
HD,2022-07-26
HES,2022-07-26
HIG,2022-07-26
HII,2022-07-26
HLT,2022-07-26
HOLX,2022-07-26
HON,2022-07-26
HPE,2022-07-26
HPQ,2022-07-26
HRL,2022-07-26
HSIC,2022-07-26
HST,2022-07-26
HSY,2022-07-26
HUBB,2022-07-26
HUM,2022-07-26
HWM,2022-07-26
IBM,2022-07-26
ICE,2022-07-26
IDXX,2022-07-26
IEX,2022-07-26
IFF,2022-07-26
INCY,2022-07-26
INTC,2022-07-26
INTU,2022-07-26
INVH,2022-07-26
IP,2022-07-26
IPG,2022-07-26
IQV,2022-07-26
IR,2022-07-26
IRM,2022-07-26
ISRG,2022-07-26
IT,2022-07-26
ITW,2022-07-26
IVZ,2022-07-26
J,2022-07-26
JBHT,2022-07-26
JBL,2022-07-26
JCI,2022-07-26
JKHY,2022-07-26
JNJ,2022-07-26
JNPR,2022-07-26
JPM,2022-07-26
K,2022-07-26
KDP,2022-07-26
KEY,2022-07-26
KEYS,2022-07-26
KHC,2022-07-26
KIM,2022-07-26
KKR,2022-07-26
KLAC,2022-07-26
KMB,2022-07-26
KMI,2022-07-26
KMX,2022-07-26
KO,2022-07-26
KR,2022-07-26
L,2022-07-26
LDOS,2022-07-26
LEN,2022-07-26
LH,2022-07-26
LHX,2022-07-26
LII,2022-07-26
LIN,2022-07-26
LKQ,2022-07-26
LLY,2022-07-26
LMT,2022-07-26
LNT,2022-07-26
LOW,2022-07-26
LRCX,2022-07-26
LULU,2022-07-26
LUV,2022-07-26
LVS,2022-07-26
LW,2022-07-26
LYB,2022-07-26
LYV,2022-07-26
MA,2022-07-26
MAA,2022-07-26
MAR,2022-07-26
MAS,2022-07-26
MCD,2022-07-26
MCHP,2022-07-26
MCK,2022-07-26
MCO,2022-07-26
MDLZ,2022-07-26
MDT,2022-07-26
MET,2022-07-26
META,2022-07-26
MGM,2022-07-26
MHK,2022-07-26
MKC,2022-07-26
MKTX,2022-07-26
MLM,2022-07-26
MMC,2022-07-26
MMM,2022-07-26
MNST,2022-07-26
MO,2022-07-26
MOH,2022-07-26
MOS,2022-07-26
MPC,2022-07-26
MPWR,2022-07-26
MRK,2022-07-26
MRNA,2022-07-26
MS,2022-07-26
MSCI,2022-07-26
MSFT,2022-07-26
MSI,2022-07-26
MTB,2022-07-26
MTCH,2022-07-26
MTD,2022-07-26
MU,2022-07-26
NCLH,2022-07-26
NDAQ,2022-07-26
NDSN,2022-07-26
NEE,2022-07-26
NEM,2022-07-26
NFLX,2022-07-26
NI,2022-07-26
NKE,2022-07-26
NOC,2022-07-26
NOW,2022-07-26
NRG,2022-07-26
NSC,2022-07-26
NTAP,2022-07-26
NTRS,2022-07-26
NUE,2022-07-26
NVDA,2022-07-26
NVR,2022-07-26
NWS,2022-07-26
NWSA,2022-07-26
NXPI,2022-07-26
O,2022-07-26
ODFL,2022-07-26
OKE,2022-07-26
OMC,2022-07-26
ON,2022-07-26
ORCL,2022-07-26
ORLY,2022-07-26
OXY,2022-07-26
PANW,2022-07-26
PARA,2022-07-26
PAYC,2022-07-26
PAYX,2022-07-26
PCAR,2022-07-26
PCG,2022-07-26
PEG,2022-07-26
PEP,2022-07-26
PFE,2022-07-26
PFG,2022-07-26
PG,2022-07-26
PGR,2022-07-26
PH,2022-07-26
PHM,2022-07-26
PKG,2022-07-26
PLD,2022-07-26
PM,2022-07-26
PNC,2022-07-26
PNR,2022-07-26
PNW,2022-07-26
PODD,2022-07-26
POOL,2022-07-26
PPG,2022-07-26
PPL,2022-07-26
PRU,2022-07-26
PSA,2022-07-26
PSX,2022-07-26
PTC,2022-07-26
PWR,2022-07-26
PYPL,2022-07-26
QCOM,2022-07-26
RCL,2022-07-26
REG,2022-07-26
REGN,2022-07-26
RF,2022-07-26
RJF,2022-07-26
RL,2022-07-26
RMD,2022-07-26
ROK,2022-07-26
ROL,2022-07-26
ROP,2022-07-26
ROST,2022-07-26
RSG,2022-07-26
RTX,2022-07-26
RVTY,2022-07-26
SBAC,2022-07-26
SBUX,2022-07-26
SCHW,2022-07-26
SHW,2022-07-26
SJM,2022-07-26
SLB,2022-07-26
SMCI,2022-07-26
SNA,2022-07-26
SNPS,2022-07-26
SO,2022-07-26
SPG,2022-07-26
SPGI,2022-07-26
SRE,2022-07-26
STE,2022-07-26
STLD,2022-07-26
STT,2022-07-26
STX,2022-07-26
STZ,2022-07-26
SWK,2022-07-26
